timestamp,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,wallet_exposure
1667006329000.0,4726,1667006329000.0,0.0,-0.000326458,300.5574131615653,300.88527201200003,38.0,0.08591,385.0,0.08501841857029939,long_ientry,0.10890462093500271
1667006351000.0,4748,1667006351000.0,0.03730009432862294,-0.0003268,300.5943864558939,300.93846521200004,-38.0,0.086,347.0,0.08501841857029939,long_nclose,0.09814352021581285
1667006354000.0,4751,1667006354000.0,0.04110009432862305,-0.00032718,300.63515937022254,300.972458032,-38.0,0.0861,309.0,0.08501841857029939,long_nclose,0.08738396198653199
1667006355000.0,4752,1667006355000.0,0.0,-0.000645825,300.63451354522255,300.967972207,75.0,0.08611,384.0,0.0852316180682878,long_ientry,0.1088662141690505
1667006574000.0,4971,1667006574000.0,0.040598513405063624,-0.00032794,300.67478411862766,301.06520426700007,-38.0,0.0863,346.0,0.0852316180682878,long_nclose,0.09807985707239286
1667006574000.0,4971,1667006574000.0,0.040598513405063624,-0.00032794,300.71505469203277,301.0625963270001,-38.0,0.0863,308.0,0.0852316180682878,long_nclose,0.08729638890848704
1667006575000.0,4972,1667006575000.0,0.0,-0.0006477000000000001,300.71440699203276,301.0581186270001,75.0,0.08636,383.0,0.08545258058755259,long_ientry,0.10883528558676525
1667006934000.0,5331,1667006934000.0,0.03980193767300133,-0.0003287,300.75388022970577,301.12213992700015,-38.0,0.0865,345.0,0.08545258058755259,long_nclose,0.09802413947307656
1667006935000.0,5332,1667006935000.0,0.0,-0.000328776,300.75355145370577,301.1064911510001,38.0,0.08652,383.0,0.08555848643004084,long_ientry,0.10895598786553207
1667006952000.0,5349,1667006952000.0,0.03957751565844797,-0.00032908,300.79279988936423,301.17627207100014,-38.0,0.0866,345.0,0.08555848643004084,long_nclose,0.09813292681613756
1667006953000.0,5350,1667006953000.0,0.0,-0.000320679,300.7924792103642,301.1644913920001,37.0,0.08667,382.0,0.08566614612137197,long_ientry,0.10879416900406506
1667006967000.0,5364,1667006967000.0,0.03928644738786524,-0.00032946,300.83143619775205,301.2077219320001,-38.0,0.0867,344.0,0.08566614612137197,long_nclose,0.09795902528743824
1667006969000.0,5366,1667006969000.0,0.04308644738786535,-0.00032984,300.8741928051399,301.2333920920001,-38.0,0.0868,306.0,0.08566614612137197,long_nclose,0.08712558717230069
1667006969000.0,5366,1667006969000.0,0.04308644738786535,-0.00032984,300.91694941252774,301.23154225200005,-38.0,0.0868,268.0,0.08566614612137197,long_nclose,0.07629522765450407
1667006970000.0,5367,1667006970000.0,0.0,-0.000989976,300.9159594365277,301.207632276,114.0,0.08684,382.0,0.08601645853541279,long_ientry,0.10919423224363245
1667007045000.0,5442,1667007045000.0,0.041174575654313955,-0.00033098000000000003,300.95680303218205,301.33298129600007,-38.0,0.0871,344.0,0.08601645853541279,long_nclose,0.09831863389716398
1667007045000.0,5442,1667007045000.0,0.041174575654313955,-0.00033098000000000003,300.9976466278364,301.33227031600006,-38.0,0.0871,306.0,0.08601645853541279,long_nclose,0.0874459870590966
1667007047000.0,5444,1667007047000.0,0.0,-0.0006446140000000001,300.9970020138364,301.3240257020001,74.0,0.08711,380.0,0.08622941134693766,long_ientry,0.1088621351462167
1667007055000.0,5452,1667007055000.0,0.04068236881636883,-0.00033174,301.03735264265276,301.4137539620001,-38.0,0.0873,342.0,0.08622941134693766,long_nclose,0.09796278907508005
1667007055000.0,5452,1667007055000.0,0.04068236881636883,-0.00033174,301.07770327146915,301.4122822220001,-38.0,0.0873,304.0,0.08622941134693766,long_nclose,0.08706636447878446
1667007056000.0,5453,1667007056000.0,0.0,-0.000654975,301.0770482964692,301.40783724700015,75.0,0.08733,379.0,0.08644720593527454,long_ientry,0.10882095209465119
1667012866000.0,11263,1667012866000.0,0.038953380394841905,-0.00032375,301.115677926864,301.5304534970001,-37.0,0.0875,342.0,0.08644720593527454,long_nclose,0.098184673190762
1667012866000.0,11263,1667012866000.0,0.04265338039484201,-0.00032412,301.1580071872588,301.52790937700007,-37.0,0.0876,305.0,0.08644720593527454,long_nclose,0.0875500474203371
1667012866000.0,11263,1667012866000.0,0.04265338039484201,-0.00032412,301.2003364476536,301.52536525700003,-37.0,0.0876,268.0,0.08644720593527454,long_nclose,0.07691841072919908
1667012868000.0,11265,1667012868000.0,0.0,-0.00096426,301.19937218765364,301.48660099700004,110.0,0.08766,378.0,0.08680013542500946,long_ientry,0.10893266792804589
1667012874000.0,11271,1667012874000.0,0.03699498927465014,-0.00032486000000000006,301.2360423169283,301.5872261370001,-37.0,0.0878,341.0,0.08680013542500946,long_nclose,0.09825798384639342
1667012876000.0,11273,1667012876000.0,0.04069498927465025,-0.0003252300000000001,301.276412076203,301.6259709070001,-37.0,0.0879,304.0,0.08680013542500946,long_nclose,0.0875848228122441
1667012877000.0,11274,1667012877000.0,0.0,-0.000642035,301.275770041203,301.6140188720001,73.0,0.08795,377.0,0.08702278824722248,long_ientry,0.10889555162274102
1667027764000.0,26161,1667027764000.0,0.03985683485276807,-0.00032597,301.3153009060557,301.7019529020001,-37.0,0.0881,340.0,0.08702278824722248,long_nclose,0.0981953054328314
1667027764000.0,26161,1667027764000.0,0.03985683485276807,-0.00032597,301.35483177090845,301.69940693200004,-37.0,0.0881,303.0,0.08702278824722248,long_nclose,0.08749786649829937
1667027765000.0,26162,1667027765000.0,0.04355683485276818,-0.00032634,301.3980622657612,301.767060592,-37.0,0.0882,266.0,0.08702278824722248,long_nclose,0.07680229096280689
1667027765000.0,26162,1667027765000.0,0.047256834852768284,-0.00032671,301.44499239061395,301.762663882,-37.0,0.0883,229.0,0.08702278824722248,long_nclose,0.06610897182458703
1667027765000.0,26162,1667027765000.0,0.047256834852768284,-0.00032671,301.4919225154667,301.758267172,-37.0,0.0883,192.0,0.08702278824722248,long_nclose,0.055418981722833945
1667027765000.0,26162,1667027765000.0,0.05095683485276839,-0.00032708000000000005,301.54255227031945,301.757570092,-37.0,0.0884,155.0,0.08702278824722248,long_nclose,0.04473177028172003
1667027766000.0,26163,1667027766000.0,0.056134046605545496,-0.0003363,301.598350016925,301.79341379199997,-38.0,0.0885,117.0,0.08702278824722248,long_nclose,0.033759024956050515
1667027766000.0,26163,1667027766000.0,0.056134046605545496,-0.0003363,301.65414776353055,301.785857492,-38.0,0.0885,79.0,0.08702278824722248,long_nclose,0.022790338944451694
1667027766000.0,26163,1667027766000.0,0.059934046605545604,-0.00033668,301.7137451301361,301.78210081199995,-38.0,0.0886,41.0,0.08702278824722248,long_nclose,0.011825561068148185
1667027767000.0,26164,1667027767000.0,0.0,-0.0029799840000000006,301.7107651461361,301.73765082799997,336.0,0.08869,377.0,0.08850868519399503,long_ientry,0.11059523945714754
1667027892000.0,26289,1667027892000.0,0.04037864782218378,-0.00033152,301.75081227395833,302.155859308,-37.0,0.0896,340.0,0.08850868519399503,long_nclose,0.09972782753816431
1667027892000.0,26289,1667027892000.0,0.04037864782218378,-0.00033152,301.79085940178055,302.15182778800005,-37.0,0.0896,303.0,0.08850868519399503,long_nclose,0.08886329979291038
1667027893000.0,26290,1667027893000.0,0.04407864782218389,-0.00033189000000000005,301.83460615960274,302.17809589800004,-37.0,0.0897,266.0,0.08850868519399503,long_nclose,0.07800069899590491
1667027894000.0,26291,1667027894000.0,0.0,-0.0009429000000000001,301.83366325960276,302.1734429980001,105.0,0.0898,371.0,0.08887415164852475,long_ientry,0.10924000293911443
1667028023000.0,26420,1667028023000.0,0.03795638900458416,-0.00033263,301.87128701860735,302.22394036800006,-37.0,0.0899,334.0,0.08887415164852475,long_nclose,0.0983331900949478
1667028024000.0,26421,1667028024000.0,0.0,-0.000314755,301.87097226360737,302.1018556130001,35.0,0.08993,369.0,0.08897429986614436,long_ientry,0.10876009841031455
1667028297000.0,26694,1667028297000.0,0.036925204818803015,-0.000324,301.9075734684262,302.32905161300016,-36.0,0.09,333.0,0.08897429986614436,long_nclose,0.09813745814668887
1667028297000.0,26694,1667028297000.0,0.04052520481880312,-0.00032436,301.947774313245,302.3236872530002,-36.0,0.0901,297.0,0.08897429986614436,long_nclose,0.0875163498732427
1667028297000.0,26694,1667028297000.0,0.04412520481880322,-0.00032472,301.9915747980638,302.32192253300013,-36.0,0.0902,261.0,0.08897429986614436,long_nclose,0.07689715277849057
1667028300000.0,26697,1667028300000.0,0.04905090495265897,-0.00033411000000000004,302.0402915930165,302.42684842300014,-37.0,0.0903,224.0,0.08897429986614436,long_nclose,0.0659853791853416
1667028300000.0,26697,1667028300000.0,0.04905090495265897,-0.00033411000000000004,302.08900838796916,302.4117143130002,-37.0,0.0903,187.0,0.08897429986614436,long_nclose,0.0550771249962222
1667028300000.0,26697,1667028300000.0,0.052750904952658564,-0.00033448,302.1414248129218,302.4002798330001,-37.0,0.0904,150.0,0.08897429986614436,long_nclose,0.044171847631238395
1667028300000.0,26697,1667028300000.0,0.05645090495265867,-0.00033485000000000003,302.19754086787447,302.39254498300016,-37.0,0.0905,113.0,0.08897429986614436,long_nclose,0.03326994606243378
1667028300000.0,26697,1667028300000.0,0.05645090495265867,-0.00033485000000000003,302.25365692282713,302.38481013300014,-37.0,0.0905,76.0,0.08897429986614436,long_nclose,0.022372092561822966
1667028300000.0,26697,1667028300000.0,0.060150904952658776,-0.00033522,302.3134726077798,302.38077491300015,-37.0,0.0906,39.0,0.08897429986614436,long_nclose,0.011478144407019499
1667028301000.0,26698,1667028301000.0,0.0,-0.0029931000000000003,302.31047950777975,302.2375618130001,330.0,0.0907,369.0,0.09051760892894209,long_ientry,0.11048574217196491
1667029017000.0,27414,1667029017000.0,0.038966078558084816,-0.00032976,302.3491158263378,302.7128820530001,-36.0,0.0916,333.0,0.09051760892894209,long_nclose,0.0996939041510238
1667029018000.0,27415,1667029018000.0,0.0,-0.00027483,302.3488409963378,302.68356722300007,30.0,0.09161,363.0,0.09060788918274854,long_ientry,0.10878382620866772
1667029040000.0,27437,1667029040000.0,0.039315989421052855,-0.00033012000000000004,302.3878268657588,302.74821710300006,-36.0,0.0917,327.0,0.09060788918274854,long_nclose,0.09798271335807472
1667029050000.0,27447,1667029050000.0,0.0,-0.000330156,302.3874967097588,302.740626947,36.0,0.09171,363.0,0.09071718942908752,long_ientry,0.10890112891925013
1667029904000.0,28301,1667029904000.0,0.03898118055284955,-0.00033048,302.42614741031167,302.80638646700004,-36.0,0.0918,327.0,0.09071718942908752,long_nclose,0.09808847944309779
1667029905000.0,28302,1667029905000.0,0.04258118055284915,-0.00033084,302.46839775086454,302.82423562700006,-36.0,0.0919,291.0,0.09071718942908752,long_nclose,0.0872775546806328
1667029906000.0,28303,1667029906000.0,0.0,-0.000652774,302.46774497686454,302.8127228530001,71.0,0.09194,362.0,0.09095702244161455,long_ientry,0.1088593500321265
1667029977000.0,28374,1667029977000.0,0.041147192101876284,-0.00033156,302.50856060896643,302.89421129300007,-36.0,0.0921,326.0,0.09095702244161455,long_nclose,0.09802033124707364
1667029977000.0,28374,1667029977000.0,0.041147192101876284,-0.00033156,302.54937624106833,302.8924397330001,-36.0,0.0921,290.0,0.09095702244161455,long_nclose,0.08718423695261847
1667029980000.0,28377,1667029980000.0,0.04474719210187639,-0.00033192000000000003,302.5937915131702,302.9145878130001,-36.0,0.0922,254.0,0.09095702244161455,long_nclose,0.07635015769702119
1667029983000.0,28380,1667029983000.0,0.04834719210187599,-0.00033228,302.641806425272,302.94983553300005,-36.0,0.0923,218.0,0.09095702244161455,long_nclose,0.06551847917669641
1667029983000.0,28380,1667029983000.0,0.04834719210187599,-0.00033228,302.68982133737387,302.94698325300004,-36.0,0.0923,182.0,0.09095702244161455,long_nclose,0.05469023705928582
1667029985000.0,28382,1667029985000.0,0.0,-0.00166266,302.68815867737385,302.930840593,180.0,0.09237,362.0,0.09165960796788356,long_ientry,0.10962033741049063
1667030362000.0,28759,1667030362000.0,0.041054113156191785,-0.00033408,302.72887871053,303.10390651299997,-36.0,0.0928,326.0,0.09165960796788356,long_nclose,0.09870558872614973
1667030362000.0,28759,1667030362000.0,0.041054113156191785,-0.00033408,302.7695987436862,303.10321243299995,-36.0,0.0928,290.0,0.09165960796788356,long_nclose,0.0877937759305517
1667030363000.0,28760,1667030363000.0,0.0,-0.0006403890000000001,302.76895835468616,303.0918020439999,69.0,0.09281,359.0,0.09188071395734326,long_ientry,0.1089450401056139
1667030423000.0,28820,1667030423000.0,0.03917501149298577,-0.0003255,302.8078078661792,303.173696544,-35.0,0.093,324.0,0.09188071395734326,long_nclose,0.0983110426773912
1667030425000.0,28822,1667030425000.0,0.04389429753564261,-0.00033516,302.8513670037148,303.21980138399994,-36.0,0.0931,288.0,0.09188071395734326,long_nclose,0.0873750245261078
1667030425000.0,28822,1667030425000.0,0.04389429753564261,-0.00033516,302.89492614125044,303.2173062239999,-36.0,0.0931,252.0,0.09188071395734326,long_nclose,0.07644215177923784
1667030427000.0,28824,1667030427000.0,0.0,-0.0009874960000000003,302.89393864525044,303.2127387279999,106.0,0.09316,358.0,0.09225949697556007,long_ientry,0.10904443999433733
1667030430000.0,28827,1667030430000.0,0.03991760585539732,-0.0003269,302.93352935110585,303.30514182799993,-35.0,0.0934,323.0,0.09225949697556007,long_nclose,0.09837081285435174
1667030430000.0,28827,1667030430000.0,0.03991760585539732,-0.0003269,302.97312005696125,303.30446492799996,-35.0,0.0934,288.0,0.09225949697556007,long_nclose,0.08769997524521582
1667030431000.0,28828,1667030431000.0,0.0,-0.0006445290000000001,302.97247552796125,303.28597039899995,69.0,0.09341,357.0,0.09248186310633419,long_ientry,0.1089736784552043
1667030464000.0,28861,1667030464000.0,0.03913479127830348,-0.00032760000000000005,303.01128271923955,303.3745427989999,-35.0,0.0936,322.0,0.09248186310633419,long_nclose,0.0982773963167306
1667030465000.0,28862,1667030465000.0,0.04263479127830358,-0.00032795000000000003,303.0535895605179,303.43189484899995,-35.0,0.0937,287.0,0.09248186310633419,long_nclose,0.08758284219635545
1667030465000.0,28862,1667030465000.0,0.04263479127830358,-0.00032795000000000003,303.0958964017962,303.428066899,-35.0,0.0937,252.0,0.09248186310633419,long_nclose,0.07689127361823993
1667030466000.0,28863,1667030466000.0,0.0,-0.0009755199999999999,303.0949208817962,303.409291379,104.0,0.0938,356.0,0.09286693680560734,long_ientry,0.10907681793747215
1667030472000.0,28869,1667030472000.0,0.03965721180374304,-0.00032900000000000003,303.1342490935999,303.53006237899996,-35.0,0.094,321.0,0.09286693680560734,long_nclose,0.09834021330065981
1667030473000.0,28870,1667030473000.0,0.04315721180374314,-0.00032935000000000006,303.17707695540366,303.58693302899997,-35.0,0.0941,286.0,0.09286693680560734,long_nclose,0.0876053829436141
1667030473000.0,28870,1667030473000.0,0.04315721180374314,-0.00032935000000000006,303.2199048172074,303.57960367899994,-35.0,0.0941,251.0,0.09286693680560734,long_nclose,0.07687358503809097
1667030473000.0,28870,1667030473000.0,0.04665721180374324,-0.00032970000000000005,303.26623232901113,303.57577397899996,-35.0,0.0942,216.0,0.09286693680560734,long_nclose,0.06614405499735643
1667030474000.0,28871,1667030474000.0,0.05159027499813551,-0.00033948,303.3174831240093,303.647434499,-36.0,0.0943,180.0,0.09286693680560734,long_nclose,0.055110732335119234
1667030474000.0,28871,1667030474000.0,0.05159027499813551,-0.00033948,303.36873391900747,303.63269501900004,-36.0,0.0943,144.0,0.09286693680560734,long_nclose,0.044081137588746044
1667030474000.0,28871,1667030474000.0,0.05519027499813561,-0.00033984,303.42358435400564,303.62155517900004,-36.0,0.0944,108.0,0.09286693680560734,long_nclose,0.03305487672080223
1667030474000.0,28871,1667030474000.0,0.058790274998135716,-0.00034020000000000003,303.4820344290038,303.6140149790001,-36.0,0.0945,72.0,0.09286693680560734,long_nclose,0.022032340275377784
1667030474000.0,28871,1667030474000.0,0.06239027499813582,-0.00034056000000000006,303.54408414400194,303.61007441900006,-36.0,0.0946,36.0,0.09286693680560734,long_nclose,0.01101391824001366
1667030474000.0,28871,1667030474000.0,0.06239027499813582,-0.00034056000000000006,303.60613385900007,303.60613385900007,-36.0,0.0946,0.0,0.09286693680560734,long_nclose,0.0
1667030478000.0,28875,1667030478000.0,0.0,-0.0032947650000000003,303.60283909400005,303.59936909400005,347.0,0.09495,347.0,0.09495,long_ientry,0.10852220650610883
1667030673000.0,29070,1667030673000.0,0.03909999999999994,-0.00032674000000000006,303.6416123540001,304.0422523540001,-34.0,0.0961,313.0,0.09495,long_nclose,0.09787640689166065
1667030673000.0,29070,1667030673000.0,0.042499999999999566,-0.00032708,303.6837852740001,304.0409052740001,-34.0,0.0962,279.0,0.09495,long_nclose,0.08723234918880614
1667030673000.0,29070,1667030673000.0,0.042499999999999566,-0.00032708,303.72595819400016,304.03955819400016,-34.0,0.0962,245.0,0.09495,long_nclose,0.07659124738077634
1667030675000.0,29072,1667030675000.0,0.04724999999999965,-0.00033705,303.7728711440002,304.0794711440002,-35.0,0.0963,210.0,0.09495,long_nclose,0.06563950205595516
1667030675000.0,29072,1667030675000.0,0.050749999999999754,-0.0003374,303.8232837440002,304.0787837440002,-35.0,0.0964,175.0,0.09495,long_nclose,0.05469050888805731
1667030676000.0,29073,1667030676000.0,0.054249999999999854,-0.00033775,303.8771959940002,304.1235959940002,-35.0,0.0965,140.0,0.09495,long_nclose,0.04374464479480869
1667030676000.0,29073,1667030676000.0,0.054249999999999854,-0.00033775,303.9311082440002,304.1159082440002,-35.0,0.0965,105.0,0.09495,long_nclose,0.03280266392473437
1667030676000.0,29073,1667030676000.0,0.057749999999999954,-0.00033810000000000003,303.9885201440002,304.1117201440002,-35.0,0.0966,70.0,0.09495,long_nclose,0.021864312497233567
1667030676000.0,29073,1667030676000.0,0.06124999999999957,-0.00033844999999999996,304.04943169400013,304.11103169400013,-35.0,0.0967,35.0,0.09495,long_nclose,0.010929966162030418
1667030676000.0,29073,1667030676000.0,0.06124999999999957,-0.00033844999999999996,304.1103432440001,304.1103432440001,-35.0,0.0967,0.0,0.09495,long_nclose,0.0
1667030678000.0,29075,1667030678000.0,0.0,-0.0033022439999999998,304.1070410000001,303.98428100000007,341.0,0.09684,341.0,0.09684,long_ientry,0.1085882125300742
1667030706000.0,29103,1667030706000.0,0.03944000000000028,-0.0003332,304.1461478000001,304.5575278000001,-34.0,0.098,307.0,0.09684,long_nclose,0.09774866528820783
1667030706000.0,29103,1667030706000.0,0.04284000000000038,-0.00033354000000000006,304.18865426000013,304.5544742600001,-34.0,0.0981,273.0,0.09684,long_nclose,0.08691093382267685
1667030707000.0,29104,1667030707000.0,0.04624,-0.00033388,304.2345603800001,304.61457038000015,-34.0,0.0982,239.0,0.09684,long_nclose,0.07607538069012063
1667030707000.0,29104,1667030707000.0,0.04624,-0.00033388,304.2804665000001,304.6064165000001,-34.0,0.0982,205.0,0.09684,long_nclose,0.06524309702936515
1667030707000.0,29104,1667030707000.0,0.0496400000000001,-0.00033422000000000004,304.3297722800001,304.6016622800001,-34.0,0.0983,171.0,0.09684,long_nclose,0.05441347350256688
1667030707000.0,29104,1667030707000.0,0.0530400000000002,-0.00033456,304.3824777200001,304.6003077200001,-34.0,0.0984,137.0,0.09684,long_nclose,0.04358687168649806
1667030707000.0,29104,1667030707000.0,0.0530400000000002,-0.00033456,304.4351831600001,304.5989531600001,-34.0,0.0984,103.0,0.09684,long_nclose,0.03276401858834349
1667030708000.0,29105,1667030708000.0,0.0,-0.002342634,304.4328405260001,304.4772605260001,238.0,0.09843,341.0,0.09794973607038124,long_ientry,0.10971503580983537
1667031931000.0,30328,1667031931000.0,0.03910897360703769,-0.00033694,304.47161255960714,304.8922835860001,-34.0,0.0991,307.0,0.09794973607038124,long_nclose,0.09876312842702226
1667031931000.0,30328,1667031931000.0,0.04250897360703779,-0.00033727999999999997,304.51378425321417,304.8878663060001,-34.0,0.0992,273.0,0.09794973607038124,long_nclose,0.08781302959007785
1667031931000.0,30328,1667031931000.0,0.045908973607037884,-0.00033762,304.5593556068212,304.8868486860001,-34.0,0.0993,239.0,0.09794973607038124,long_nclose,0.07686510524090695
1667031932000.0,30329,1667031932000.0,0.04930897360703798,-0.00033796,304.6083266204282,304.92203072600006,-34.0,0.0994,205.0,0.09794973607038124,long_nclose,0.06591972096498011
1667031932000.0,30329,1667031932000.0,0.04930897360703798,-0.00033796,304.6572976340352,304.918972766,-34.0,0.0994,171.0,0.09794973607038124,long_nclose,0.054977855439902024
1667031933000.0,30330,1667031933000.0,0.05270897360703808,-0.00033830000000000004,304.70966830764223,304.952194466,-34.0,0.0995,137.0,0.09794973607038124,long_nclose,0.04403901561828346
1667031933000.0,30330,1667031933000.0,0.056108973607037704,-0.00033863999999999997,304.76543864124926,304.947775826,-34.0,0.0996,103.0,0.09794973607038124,long_nclose,0.033103566008759924
1667031933000.0,30330,1667031933000.0,0.0595089736070378,-0.00033898,304.8246086348563,304.94675684599997,-34.0,0.0997,69.0,0.09794973607038124,long_nclose,0.022171870634474344
1667031933000.0,30330,1667031933000.0,0.0595089736070378,-0.00033898,304.88377862846335,304.945737866,-34.0,0.0997,35.0,0.09794973607038124,long_nclose,0.01124441837438999
1667031935000.0,30332,1667031935000.0,0.0,-0.003021516,304.88075711246336,304.93595635,303.0,0.09972,338.0,0.09953668864634126,long_ientry,0.1103493742310968
1667031950000.0,30347,1667031950000.0,0.038389274670738466,-0.00033231,304.91881407713413,305.33157404,-33.0,0.1007,305.0,0.09953668864634126,long_nclose,0.09956319071034549
1667031950000.0,30347,1667031950000.0,0.04168927467073856,-0.00033264000000000004,304.96017071180484,305.3282714,-33.0,0.1008,272.0,0.09953668864634126,long_nclose,0.08877873870745707
1667031951000.0,30348,1667031951000.0,0.0,-0.000615429,304.95955528280484,305.20444597100004,61.0,0.10089,333.0,0.09978459252794242,long_ientry,0.1089595939402211
1667031954000.0,30351,1667031954000.0,0.04010844657790044,-0.0003333,304.9993304293827,305.453952671,-33.0,0.101,300.0,0.09978459252794242,long_nclose,0.09814899500349474
1667031954000.0,30351,1667031954000.0,0.04340844657790008,-0.00033363,305.04240524596065,305.44701904100003,-33.0,0.1011,267.0,0.09978459252794242,long_nclose,0.0873402705550999
1667031954000.0,30351,1667031954000.0,0.04340844657790008,-0.00033363,305.0854800625386,305.44008541100004,-33.0,0.1011,234.0,0.09978459252794242,long_nclose,0.07653459825997672
1667031954000.0,30351,1667031954000.0,0.04670844657790017,-0.00033396,305.1318545491165,305.4364514510001,-33.0,0.1012,201.0,0.09978459252794242,long_nclose,0.06573126600548988
1667031955000.0,30352,1667031955000.0,0.05000844657790027,-0.00033429000000000005,305.1815287056944,305.44787716100006,-33.0,0.1013,168.0,0.09978459252794242,long_nclose,0.05493062314679181
1667031956000.0,30353,1667031956000.0,0.05330844657790036,-0.00033462000000000005,305.2345025322723,305.5511325410001,-33.0,0.1014,135.0,0.09978459252794242,long_nclose,0.044133018644731854
1667031956000.0,30353,1667031956000.0,0.05330844657790036,-0.00033462000000000005,305.2874763588502,305.5267079210001,-33.0,0.1014,102.0,0.09978459252794242,long_nclose,0.0333391613676493
1667031956000.0,30353,1667031956000.0,0.056608446577900456,-0.00033495000000000004,305.3437498554281,305.5055829710001,-33.0,0.1015,69.0,0.09978459252794242,long_nclose,0.022548805690923594
1667031956000.0,30353,1667031956000.0,0.05990844657790009,-0.00033528,305.40332302200596,305.487757691,-33.0,0.1016,36.0,0.09978459252794242,long_nclose,0.011762299425756694
1667031956000.0,30353,1667031956000.0,0.06895466899407293,-0.00036612,305.471911571,305.471911571,-36.0,0.1017,0.0,0.09978459252794242,long_nclose,0.0
1667031958000.0,30355,1667031958000.0,0.0,-0.003322378,305.468589193,305.449209193,323.0,0.10286,323.0,0.10286,long_ientry,0.10876332682117006
1667032015000.0,30412,1667032015000.0,0.03968000000000016,-0.00033312,305.507936073,305.967716073,-32.0,0.1041,291.0,0.10286,long_nclose,0.09797539266818849
1667032015000.0,30412,1667032015000.0,0.04288000000000025,-0.00033344,305.550482633,305.959702633,-32.0,0.1042,259.0,0.10286,long_nclose,0.08718932390625113
